image_id,image_name,class_id,class_name,x,y,width,height,is_training,image_path
726,014.Indigo_Bunting/Indigo_Bunting_0063_11820.jpg,10,014.Indigo_Bunting,140.0,84.0,158.0,314.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0063_11820.jpg
727,014.Indigo_Bunting/Indigo_Bunting_0028_12335.jpg,10,014.Indigo_Bunting,278.0,159.0,214.0,126.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0028_12335.jpg
728,014.Indigo_Bunting/Indigo_Bunting_0037_14128.jpg,10,014.Indigo_Bunting,127.0,87.0,161.0,151.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0037_14128.jpg
729,014.Indigo_Bunting/Indigo_Bunting_0044_14389.jpg,10,014.Indigo_Bunting,105.0,24.0,338.0,295.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0044_14389.jpg
730,014.Indigo_Bunting/Indigo_Bunting_0017_11574.jpg,10,014.Indigo_Bunting,129.0,22.0,236.0,291.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0017_11574.jpg
731,014.Indigo_Bunting/Indigo_Bunting_0027_11579.jpg,10,014.Indigo_Bunting,77.0,170.0,183.0,176.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0027_11579.jpg
732,014.Indigo_Bunting/Indigo_Bunting_0001_12469.jpg,10,014.Indigo_Bunting,36.0,112.0,356.0,173.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0001_12469.jpg
733,014.Indigo_Bunting/Indigo_Bunting_0066_12869.jpg,10,014.Indigo_Bunting,49.0,79.0,392.0,254.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0066_12869.jpg
734,014.Indigo_Bunting/Indigo_Bunting_0084_11848.jpg,10,014.Indigo_Bunting,114.0,82.0,169.0,152.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0084_11848.jpg
735,014.Indigo_Bunting/Indigo_Bunting_0049_13641.jpg,10,014.Indigo_Bunting,86.0,141.0,172.0,178.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0049_13641.jpg
736,014.Indigo_Bunting/Indigo_Bunting_0059_11596.jpg,10,014.Indigo_Bunting,0.0,46.0,488.0,302.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0059_11596.jpg
737,014.Indigo_Bunting/Indigo_Bunting_0053_13391.jpg,10,014.Indigo_Bunting,208.0,112.0,120.0,116.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0053_13391.jpg
738,014.Indigo_Bunting/Indigo_Bunting_0015_12632.jpg,10,014.Indigo_Bunting,228.0,47.0,220.0,122.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0015_12632.jpg
739,014.Indigo_Bunting/Indigo_Bunting_0016_13661.jpg,10,014.Indigo_Bunting,85.0,141.0,111.0,256.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0016_13661.jpg
740,014.Indigo_Bunting/Indigo_Bunting_0080_13416.jpg,10,014.Indigo_Bunting,194.0,214.0,118.0,223.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0080_13416.jpg
741,014.Indigo_Bunting/Indigo_Bunting_0018_11883.jpg,10,014.Indigo_Bunting,71.0,120.0,312.0,289.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0018_11883.jpg
742,014.Indigo_Bunting/Indigo_Bunting_0073_13933.jpg,10,014.Indigo_Bunting,150.0,145.0,239.0,239.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0073_13933.jpg
743,014.Indigo_Bunting/Indigo_Bunting_0072_14197.jpg,10,014.Indigo_Bunting,257.0,61.0,134.0,237.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0072_14197.jpg
744,014.Indigo_Bunting/Indigo_Bunting_0056_12637.jpg,10,014.Indigo_Bunting,18.0,18.0,481.0,309.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0056_12637.jpg
745,014.Indigo_Bunting/Indigo_Bunting_0071_11639.jpg,10,014.Indigo_Bunting,165.0,139.0,133.0,125.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0071_11639.jpg
746,014.Indigo_Bunting/Indigo_Bunting_0082_11907.jpg,10,014.Indigo_Bunting,82.0,223.0,117.0,110.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0082_11907.jpg
747,014.Indigo_Bunting/Indigo_Bunting_0004_13195.jpg,10,014.Indigo_Bunting,102.0,128.0,190.0,196.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0004_13195.jpg
748,014.Indigo_Bunting/Indigo_Bunting_0022_12781.jpg,10,014.Indigo_Bunting,41.0,87.0,184.0,412.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0022_12781.jpg
749,014.Indigo_Bunting/Indigo_Bunting_0036_13716.jpg,10,014.Indigo_Bunting,108.0,133.0,193.0,259.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0036_13716.jpg
750,014.Indigo_Bunting/Indigo_Bunting_0013_12949.jpg,10,014.Indigo_Bunting,128.0,56.0,124.0,243.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0013_12949.jpg
751,014.Indigo_Bunting/Indigo_Bunting_0076_12950.jpg,10,014.Indigo_Bunting,301.0,64.0,175.0,166.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0076_12950.jpg
752,014.Indigo_Bunting/Indigo_Bunting_0021_13979.jpg,10,014.Indigo_Bunting,14.0,78.0,316.0,223.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0021_13979.jpg
753,014.Indigo_Bunting/Indigo_Bunting_0060_14495.jpg,10,014.Indigo_Bunting,213.0,74.0,111.0,258.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0060_14495.jpg
754,014.Indigo_Bunting/Indigo_Bunting_0055_13473.jpg,10,014.Indigo_Bunting,187.0,108.0,148.0,210.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0055_13473.jpg
755,014.Indigo_Bunting/Indigo_Bunting_0041_13987.jpg,10,014.Indigo_Bunting,218.0,273.0,189.0,101.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0041_13987.jpg
756,014.Indigo_Bunting/Indigo_Bunting_0047_12966.jpg,10,014.Indigo_Bunting,153.0,95.0,188.0,168.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0047_12966.jpg
757,014.Indigo_Bunting/Indigo_Bunting_0058_12207.jpg,10,014.Indigo_Bunting,58.0,70.0,216.0,306.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0058_12207.jpg
758,014.Indigo_Bunting/Indigo_Bunting_0034_12464.jpg,10,014.Indigo_Bunting,118.0,131.0,196.0,155.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0034_12464.jpg
759,014.Indigo_Bunting/Indigo_Bunting_0054_12213.jpg,10,014.Indigo_Bunting,128.0,107.0,249.0,155.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0054_12213.jpg
760,014.Indigo_Bunting/Indigo_Bunting_0032_12215.jpg,10,014.Indigo_Bunting,54.0,118.0,227.0,291.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0032_12215.jpg
761,014.Indigo_Bunting/Indigo_Bunting_0025_12532.jpg,10,014.Indigo_Bunting,119.0,93.0,152.0,223.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0025_12532.jpg
762,014.Indigo_Bunting/Indigo_Bunting_0026_11964.jpg,10,014.Indigo_Bunting,119.0,78.0,144.0,137.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0026_11964.jpg
763,014.Indigo_Bunting/Indigo_Bunting_0052_11893.jpg,10,014.Indigo_Bunting,91.0,149.0,219.0,174.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0052_11893.jpg
764,014.Indigo_Bunting/Indigo_Bunting_0029_13761.jpg,10,014.Indigo_Bunting,86.0,145.0,206.0,161.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0029_13761.jpg
765,014.Indigo_Bunting/Indigo_Bunting_0010_13000.jpg,10,014.Indigo_Bunting,109.0,37.0,307.0,277.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0010_13000.jpg
766,014.Indigo_Bunting/Indigo_Bunting_0078_11852.jpg,10,014.Indigo_Bunting,127.0,117.0,154.0,243.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0078_11852.jpg
767,014.Indigo_Bunting/Indigo_Bunting_0061_13259.jpg,10,014.Indigo_Bunting,51.0,62.0,307.0,263.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0061_13259.jpg
768,014.Indigo_Bunting/Indigo_Bunting_0050_11811.jpg,10,014.Indigo_Bunting,274.0,25.0,204.0,208.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0050_11811.jpg
769,014.Indigo_Bunting/Indigo_Bunting_0039_12756.jpg,10,014.Indigo_Bunting,120.0,150.0,127.0,168.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0039_12756.jpg
770,014.Indigo_Bunting/Indigo_Bunting_0085_11991.jpg,10,014.Indigo_Bunting,142.0,90.0,215.0,196.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0085_11991.jpg
771,014.Indigo_Bunting/Indigo_Bunting_0065_14558.jpg,10,014.Indigo_Bunting,95.0,121.0,117.0,121.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0065_14558.jpg
772,014.Indigo_Bunting/Indigo_Bunting_0051_12837.jpg,10,014.Indigo_Bunting,89.0,110.0,142.0,195.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0051_12837.jpg
773,014.Indigo_Bunting/Indigo_Bunting_0033_12777.jpg,10,014.Indigo_Bunting,52.0,147.0,260.0,200.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0033_12777.jpg
774,014.Indigo_Bunting/Indigo_Bunting_0077_14060.jpg,10,014.Indigo_Bunting,145.0,75.0,181.0,161.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0077_14060.jpg
775,014.Indigo_Bunting/Indigo_Bunting_0006_14317.jpg,10,014.Indigo_Bunting,7.0,105.0,431.0,288.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0006_14317.jpg
776,014.Indigo_Bunting/Indigo_Bunting_0024_13523.jpg,10,014.Indigo_Bunting,102.0,145.0,183.0,140.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0024_13523.jpg
777,014.Indigo_Bunting/Indigo_Bunting_0031_13300.jpg,10,014.Indigo_Bunting,66.0,84.0,315.0,136.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0031_13300.jpg
778,014.Indigo_Bunting/Indigo_Bunting_0003_13049.jpg,10,014.Indigo_Bunting,88.0,72.0,346.0,256.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0003_13049.jpg
779,014.Indigo_Bunting/Indigo_Bunting_0074_12829.jpg,10,014.Indigo_Bunting,174.0,52.0,309.0,226.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\014.Indigo_Bunting/Indigo_Bunting_0074_12829.jpg
780,015.Lazuli_Bunting/Lazuli_Bunting_0073_14594.jpg,11,015.Lazuli_Bunting,51.0,77.0,312.0,226.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0073_14594.jpg
781,015.Lazuli_Bunting/Lazuli_Bunting_0074_14854.jpg,11,015.Lazuli_Bunting,199.0,95.0,194.0,231.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0074_14854.jpg
782,015.Lazuli_Bunting/Lazuli_Bunting_0102_14605.jpg,11,015.Lazuli_Bunting,61.0,68.0,178.0,192.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0102_14605.jpg
783,015.Lazuli_Bunting/Lazuli_Bunting_0047_14863.jpg,11,015.Lazuli_Bunting,139.0,123.0,190.0,249.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0047_14863.jpg
784,015.Lazuli_Bunting/Lazuli_Bunting_0034_14864.jpg,11,015.Lazuli_Bunting,29.0,47.0,229.0,177.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0034_14864.jpg
785,015.Lazuli_Bunting/Lazuli_Bunting_0101_14873.jpg,11,015.Lazuli_Bunting,37.0,151.0,287.0,210.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0101_14873.jpg
786,015.Lazuli_Bunting/Lazuli_Bunting_0052_14618.jpg,11,015.Lazuli_Bunting,184.0,27.0,169.0,176.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0052_14618.jpg
787,015.Lazuli_Bunting/Lazuli_Bunting_0085_14627.jpg,11,015.Lazuli_Bunting,112.0,93.0,250.0,331.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0085_14627.jpg
788,015.Lazuli_Bunting/Lazuli_Bunting_0089_14598.jpg,11,015.Lazuli_Bunting,27.0,58.0,222.0,243.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0089_14598.jpg
789,015.Lazuli_Bunting/Lazuli_Bunting_0004_14887.jpg,11,015.Lazuli_Bunting,216.0,159.0,147.0,266.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0004_14887.jpg
790,015.Lazuli_Bunting/Lazuli_Bunting_0080_14893.jpg,11,015.Lazuli_Bunting,71.0,89.0,282.0,148.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0080_14893.jpg
791,015.Lazuli_Bunting/Lazuli_Bunting_0027_14895.jpg,11,015.Lazuli_Bunting,69.0,87.0,300.0,179.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0027_14895.jpg
792,015.Lazuli_Bunting/Lazuli_Bunting_0041_15152.jpg,11,015.Lazuli_Bunting,215.0,51.0,108.0,268.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0041_15152.jpg
793,015.Lazuli_Bunting/Lazuli_Bunting_0061_15155.jpg,11,015.Lazuli_Bunting,138.0,100.0,267.0,369.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0061_15155.jpg
794,015.Lazuli_Bunting/Lazuli_Bunting_0009_15163.jpg,11,015.Lazuli_Bunting,76.0,153.0,190.0,305.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0009_15163.jpg
795,015.Lazuli_Bunting/Lazuli_Bunting_0078_15164.jpg,11,015.Lazuli_Bunting,157.0,239.0,140.0,147.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0078_15164.jpg
796,015.Lazuli_Bunting/Lazuli_Bunting_0092_14656.jpg,11,015.Lazuli_Bunting,222.0,86.0,151.0,107.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0092_14656.jpg
797,015.Lazuli_Bunting/Lazuli_Bunting_0066_14914.jpg,11,015.Lazuli_Bunting,139.0,178.0,168.0,171.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0066_14914.jpg
798,015.Lazuli_Bunting/Lazuli_Bunting_0010_14915.jpg,11,015.Lazuli_Bunting,180.0,120.0,158.0,251.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0010_14915.jpg
799,015.Lazuli_Bunting/Lazuli_Bunting_0001_14916.jpg,11,015.Lazuli_Bunting,120.0,155.0,174.0,139.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0001_14916.jpg
800,015.Lazuli_Bunting/Lazuli_Bunting_0076_14662.jpg,11,015.Lazuli_Bunting,69.0,191.0,136.0,250.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0076_14662.jpg
801,015.Lazuli_Bunting/Lazuli_Bunting_0095_14919.jpg,11,015.Lazuli_Bunting,265.0,93.0,197.0,164.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0095_14919.jpg
802,015.Lazuli_Bunting/Lazuli_Bunting_0035_14920.jpg,11,015.Lazuli_Bunting,179.0,182.0,190.0,177.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0035_14920.jpg
803,015.Lazuli_Bunting/Lazuli_Bunting_0070_14665.jpg,11,015.Lazuli_Bunting,50.0,132.0,330.0,244.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0070_14665.jpg
804,015.Lazuli_Bunting/Lazuli_Bunting_0040_14923.jpg,11,015.Lazuli_Bunting,45.0,154.0,123.0,226.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0040_14923.jpg
805,015.Lazuli_Bunting/Lazuli_Bunting_0026_14669.jpg,11,015.Lazuli_Bunting,143.0,187.0,137.0,254.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0026_14669.jpg
806,015.Lazuli_Bunting/Lazuli_Bunting_0067_14672.jpg,11,015.Lazuli_Bunting,213.0,94.0,189.0,253.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0067_14672.jpg
807,015.Lazuli_Bunting/Lazuli_Bunting_0008_15195.jpg,11,015.Lazuli_Bunting,122.0,96.0,131.0,199.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0008_15195.jpg
808,015.Lazuli_Bunting/Lazuli_Bunting_0032_14778.jpg,11,015.Lazuli_Bunting,162.0,40.0,122.0,227.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0032_14778.jpg
809,015.Lazuli_Bunting/Lazuli_Bunting_0021_14686.jpg,11,015.Lazuli_Bunting,243.0,87.0,180.0,145.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0021_14686.jpg
810,015.Lazuli_Bunting/Lazuli_Bunting_0015_14690.jpg,11,015.Lazuli_Bunting,213.0,117.0,106.0,167.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0015_14690.jpg
811,015.Lazuli_Bunting/Lazuli_Bunting_0028_14950.jpg,11,015.Lazuli_Bunting,38.0,82.0,179.0,300.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0028_14950.jpg
812,015.Lazuli_Bunting/Lazuli_Bunting_0045_14954.jpg,11,015.Lazuli_Bunting,88.0,135.0,169.0,257.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0045_14954.jpg
813,015.Lazuli_Bunting/Lazuli_Bunting_0107_14705.jpg,11,015.Lazuli_Bunting,118.0,126.0,224.0,281.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0107_14705.jpg
814,015.Lazuli_Bunting/Lazuli_Bunting_0081_14709.jpg,11,015.Lazuli_Bunting,115.0,170.0,108.0,222.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0081_14709.jpg
815,015.Lazuli_Bunting/Lazuli_Bunting_0094_11894.jpg,11,015.Lazuli_Bunting,161.0,88.0,257.0,132.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0094_11894.jpg
816,015.Lazuli_Bunting/Lazuli_Bunting_0054_14714.jpg,11,015.Lazuli_Bunting,99.0,176.0,152.0,224.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\015.Lazuli_Bunting/Lazuli_Bunting_0054_14714.jpg
